2026-03-06 00:05:12 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGIN_SUCCESS | IP:10.0.0.12 | port:49210 | service:winlogon
2026-03-09 18:35:00 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:FILE_ACCESS | IP:10.0.0.20 | port:65114 | service:ntfs
2026-03-09 18:40:00 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGOUT | IP:10.0.0.20 | port:65114 | service:winlogon
2026-03-09 18:45:00 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGIN_SUCCESS | IP:10.0.0.5 | port:61110 | service:winlogon
2026-03-09 18:50:00 | INFO | host:PC-KRAL | user:martin.kral | EVENT:FILE_ACCESS | IP:10.0.0.5 | port:61110 | service:ntfs
2026-03-09 18:55:00 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGOUT | IP:10.0.0.5 | port:61110 | service:winlogon
2026-03-09 19:00:00 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGIN_SUCCESS | IP:10.0.0.18 | port:63115 | service:winlogon
2026-03-09 19:05:00 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:FILE_ACCESS | IP:10.0.0.18 | port:63115 | service:ntfs
2026-03-09 19:10:00 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGOUT | IP:10.0.0.18 | port:63115 | service:winlogon
2026-03-09 19:15:00 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGIN_SUCCESS | IP:10.0.0.15 | port:64110 | service:winlogon
2026-03-09 19:20:00 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:FILE_ACCESS | IP:10.0.0.15 | port:64110 | service:ntfs
2026-03-09 19:25:00 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGOUT | IP:10.0.0.15 | port:64110 | service:winlogon
2026-03-09 19:30:00 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGIN_SUCCESS | IP:192.168.1.10 | port:65112 | service:winlogon
2026-03-09 19:35:00 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:FILE_ACCESS | IP:192.168.1.10 | port:65112 | service:ntfs
2026-03-09 19:40:00 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGOUT | IP:192.168.1.10 | port:65112 | service:winlogon
2026-03-09 19:45:00 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGIN_SUCCESS | IP:10.0.0.8 | port:65220 | service:winlogon
2026-03-09 19:50:00 | INFO | host:PC-MALA | user:lucie.mala | EVENT:FILE_ACCESS | IP:10.0.0.8 | port:65220 | service:ntfs
2026-03-09 19:55:00 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGOUT | IP:10.0.0.8 | port:65220 | service:winlogon
2026-03-09 20:00:00 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGIN_SUCCESS | IP:192.168.1.12 | port:64114 | service:winlogon
2026-03-09 20:05:00 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:FILE_ACCESS | IP:192.168.1.12 | port:64114 | service:ntfs
2026-03-09 20:10:00 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGOUT | IP:192.168.1.12 | port:64114 | service:winlogon
2026-03-09 21:00:00 | INFO | host:SERVER01 | user:admin | EVENT:LOGIN_SUCCESS | IP:192.168.1.1 | port:58110 | service:sshd
2026-03-09 21:10:00 | INFO | host:SERVER01 | user:admin | EVENT:FILE_ACCESS | IP:192.168.1.1 | port:58110 | service:sshd
2026-03-09 21:20:00 | INFO | host:SERVER01 | user:admin | EVENT:LOGOUT | IP:192.168.1.1 | port:58110 | service:sshd
2026-03-09 22:05:12 | WARNING | host:SERVER01 | user:root | EVENT:LOGIN_FAIL | IP:185.220.101.5 | port:44100 | service:sshd
2026-03-09 22:05:14 | WARNING | host:SERVER01 | user:root | EVENT:LOGIN_FAIL | IP:185.220.101.5 | port:44102 | service:sshd
2026-03-09 22:05:16 | WARNING | host:SERVER01 | user:root | EVENT:LOGIN_FAIL | IP:185.220.101.5 | port:44105 | service:sshd
2026-03-09 22:05:18 | WARNING | host:SERVER01 | user:root | EVENT:LOGIN_FAIL | IP:185.220.101.5 | port:44108 | service:sshd
2026-03-09 22:05:20 | WARNING | host:SERVER01 | user:root | EVENT:LOGIN_FAIL | IP:185.220.101.5 | port:44110 | service:sshd
2026-03-09 22:05:22 | ERROR | host:SERVER01 | user:root | EVENT:ACCOUNT_LOCKED | IP:185.220.101.5 | port:44112 | service:sshd
2026-03-09 22:45:14 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGIN_SUCCESS | IP:10.0.0.12 | port:62110 | service:winlogon
2026-03-09 22:50:22 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:FILE_ACCESS | IP:10.0.0.12 | port:62110 | service:ntfs
2026-03-09 22:55:15 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGOUT | IP:10.0.0.12 | port:62110 | service:winlogon
2026-03-09 23:00:12 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGIN_SUCCESS | IP:192.168.1.5 | port:65110 | service:winlogon
2026-03-09 23:05:30 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:FILE_ACCESS | IP:192.168.1.5 | port:65110 | service:ntfs
2026-03-09 23:10:15 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGOUT | IP:192.168.1.5 | port:65110 | service:winlogon
2026-03-09 23:15:22 | ERROR | host:WEB_SERVER | user:system | EVENT:HTTP_502 | IP:192.168.1.210 | port:443 | service:http
2026-03-09 23:15:24 | ERROR | host:WEB_SERVER | user:system | EVENT:HTTP_502 | IP:192.168.1.210 | port:443 | service:http
2026-03-09 23:15:26 | ERROR | host:WEB_SERVER | user:system | EVENT:HTTP_502 | IP:192.168.1.210 | port:443 | service:http
2026-03-09 23:30:44 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGIN_SUCCESS | IP:10.0.0.20 | port:65500 | service:winlogon
2026-03-09 23:40:33 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:FILE_ACCESS | IP:10.0.0.20 | port:65500 | service:ntfs
2026-03-09 23:50:14 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGOUT | IP:10.0.0.20 | port:65500 | service:winlogon
2026-03-10 00:05:12 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGIN_SUCCESS | IP:10.0.0.5 | port:62110 | service:winlogon
2026-03-10 00:45:22 | INFO | host:PC-KRAL | user:martin.kral | EVENT:FILE_ACCESS | IP:10.0.0.5 | port:62110 | service:ntfs
2026-03-10 01:15:01 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGOUT | IP:10.0.0.5 | port:62110 | service:winlogon
2026-03-10 02:10:33 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGIN_SUCCESS | IP:10.0.0.18 | port:64112 | service:winlogon
2026-03-10 03:01:44 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:FILE_ACCESS | IP:10.0.0.18 | port:64112 | service:ntfs
2026-03-10 04:55:12 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGOUT | IP:10.0.0.18 | port:64112 | service:winlogon
2026-03-10 05:12:01 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGIN_SUCCESS | IP:10.0.0.15 | port:65110 | service:winlogon
2026-03-10 06:30:15 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:FILE_ACCESS | IP:10.0.0.15 | port:65110 | service:ntfs
2026-03-10 07:01:10 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGOUT | IP:10.0.0.15 | port:65110 | service:winlogon
2026-03-10 07:15:45 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGIN_SUCCESS | IP:192.168.1.10 | port:65510 | service:winlogon
2026-03-10 07:30:11 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:FILE_ACCESS | IP:192.168.1.10 | port:65510 | service:ntfs
2026-03-10 07:45:12 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGOUT | IP:192.168.1.10 | port:65510 | service:winlogon
2026-03-10 08:00:01 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGIN_SUCCESS | IP:10.0.0.8 | port:65512 | service:winlogon
2026-03-10 08:12:40 | INFO | host:PC-MALA | user:lucie.mala | EVENT:FILE_ACCESS | IP:10.0.0.8 | port:65512 | service:ntfs
2026-03-10 08:30:00 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGOUT | IP:10.0.0.8 | port:65512 | service:winlogon
2026-03-10 08:40:55 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGIN_SUCCESS | IP:192.168.1.12 | port:63110 | service:winlogon
2026-03-10 08:50:00 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:FILE_ACCESS | IP:192.168.1.12 | port:63110 | service:ntfs
2026-03-10 09:01:23 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGOUT | IP:192.168.1.12 | port:63110 | service:winlogon
2026-03-10 09:25:00 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:193.56.28.14 | port:21 | service:security
2026-03-10 09:25:01 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:193.56.28.14 | port:22 | service:security
2026-03-10 09:25:02 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:193.56.28.14 | port:23 | service:security
2026-03-10 09:25:03 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:193.56.28.14 | port:80 | service:security
2026-03-10 09:25:04 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:193.56.28.14 | port:443 | service:security
2026-03-10 09:45:14 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGIN_SUCCESS | IP:10.0.0.12 | port:63110 | service:winlogon
2026-03-10 10:05:23 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:FILE_ACCESS | IP:10.0.0.12 | port:63110 | service:ntfs
2026-03-10 10:20:45 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGOUT | IP:10.0.0.12 | port:63110 | service:winlogon
2026-03-10 10:35:22 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGIN_SUCCESS | IP:192.168.1.5 | port:64112 | service:winlogon
2026-03-10 10:55:14 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:FILE_ACCESS | IP:192.168.1.5 | port:64112 | service:ntfs
2026-03-10 11:05:40 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGOUT | IP:192.168.1.5 | port:64112 | service:winlogon
2026-03-10 11:15:30 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGIN_SUCCESS | IP:10.0.0.20 | port:65514 | service:winlogon
2026-03-10 11:30:05 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:FILE_ACCESS | IP:10.0.0.20 | port:65514 | service:ntfs
2026-03-10 11:45:23 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGOUT | IP:10.0.0.20 | port:65514 | service:winlogon
2026-03-10 12:00:10 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGIN_SUCCESS | IP:10.0.0.5 | port:63110 | service:winlogon
2026-03-10 12:10:45 | INFO | host:PC-KRAL | user:martin.kral | EVENT:FILE_ACCESS | IP:10.0.0.5 | port:63110 | service:ntfs
2026-03-10 12:20:33 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGOUT | IP:10.0.0.5 | port:63110 | service:winlogon
2026-03-10 12:35:40 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGIN_SUCCESS | IP:10.0.0.18 | port:64112 | service:winlogon
2026-03-10 12:45:23 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:FILE_ACCESS | IP:10.0.0.18 | port:64112 | service:ntfs
2026-03-10 13:00:33 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGOUT | IP:10.0.0.18 | port:64112 | service:winlogon
2026-03-10 13:15:40 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGIN_SUCCESS | IP:10.0.0.15 | port:65110 | service:winlogon
2026-03-10 13:30:00 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:FILE_ACCESS | IP:10.0.0.15 | port:65110 | service:ntfs
2026-03-10 13:40:22 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGOUT | IP:10.0.0.15 | port:65110 | service:winlogon
2026-03-10 13:45:33 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGIN_SUCCESS | IP:192.168.1.10 | port:65512 | service:winlogon
2026-03-10 13:55:47 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:FILE_ACCESS | IP:192.168.1.10 | port:65512 | service:ntfs
2026-03-10 14:05:30 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGOUT | IP:192.168.1.10 | port:65512 | service:winlogon
2026-03-10 14:15:22 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGIN_SUCCESS | IP:10.0.0.8 | port:65514 | service:winlogon
2026-03-10 14:25:12 | INFO | host:PC-MALA | user:lucie.mala | EVENT:FILE_ACCESS | IP:10.0.0.8 | port:65514 | service:ntfs
2026-03-10 14:35:14 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGOUT | IP:10.0.0.8 | port:65514 | service:winlogon
2026-03-10 14:45:23 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGIN_SUCCESS | IP:192.168.1.12 | port:64110 | service:winlogon
2026-03-10 14:55:47 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:FILE_ACCESS | IP:192.168.1.12 | port:64110 | service:ntfs
2026-03-10 15:00:10 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGOUT | IP:192.168.1.12 | port:64110 | service:winlogon
2026-03-10 15:15:14 | WARNING | host:SERVER01 | user:tomcat | EVENT:LOGIN_FAIL | IP:45.33.32.156 | port:55100 | service:sshd
2026-03-10 15:15:16 | WARNING | host:SERVER01 | user:tomcat | EVENT:LOGIN_FAIL | IP:45.33.32.156 | port:55102 | service:sshd
2026-03-10 15:15:18 | WARNING | host:SERVER01 | user:tomcat | EVENT:LOGIN_FAIL | IP:45.33.32.156 | port:55105 | service:sshd
2026-03-10 15:15:20 | WARNING | host:SERVER01 | user:tomcat | EVENT:LOGIN_FAIL | IP:45.33.32.156 | port:55108 | service:sshd
2026-03-10 15:15:22 | WARNING | host:SERVER01 | user:tomcat | EVENT:LOGIN_FAIL | IP:45.33.32.156 | port:55110 | service:sshd
2026-03-10 15:15:24 | ERROR | host:SERVER01 | user:tomcat | EVENT:ACCOUNT_LOCKED | IP:45.33.32.156 | port:55112 | service:sshd
2026-03-10 15:30:15 | INFO | host:SERVER01 | user:admin | EVENT:LOGIN_SUCCESS | IP:192.168.1.1 | port:59110 | service:sshd
2026-03-10 15:45:23 | INFO | host:SERVER01 | user:admin | EVENT:FILE_ACCESS | IP:192.168.1.1 | port:59110 | service:sshd
2026-03-10 16:00:14 | INFO | host:SERVER01 | user:admin | EVENT:LOGOUT | IP:192.168.1.1 | port:59110 | service:sshd
2026-03-10 16:25:14 | ERROR | host:APP_SERVER | user:system | EVENT:JVM_ERROR | IP:192.168.1.215 | port:0 | service:java
2026-03-10 16:25:16 | ERROR | host:APP_SERVER | user:system | EVENT:JVM_ERROR | IP:192.168.1.215 | port:0 | service:java
2026-03-10 16:25:18 | ERROR | host:APP_SERVER | user:system | EVENT:JVM_ERROR | IP:192.168.1.215 | port:0 | service:java
2026-03-10 16:45:40 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGIN_SUCCESS | IP:10.0.0.12 | port:64110 | service:winlogon
2026-03-10 17:06:39 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:FILE_ACCESS | IP:10.0.0.12 | port:64110 | service:ntfs
2026-03-10 17:15:00 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGOUT | IP:10.0.0.12 | port:64110 | service:winlogon
2026-03-10 17:30:00 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGIN_SUCCESS | IP:192.168.1.5 | port:65112 | service:winlogon
2026-03-10 17:45:00 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:FILE_ACCESS | IP:192.168.1.5 | port:65112 | service:ntfs
2026-03-10 18:00:00 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGOUT | IP:192.168.1.5 | port:65112 | service:winlogon
2026-03-10 18:15:00 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGIN_SUCCESS | IP:10.0.0.20 | port:65514 | service:winlogon
2026-03-10 18:30:00 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:FILE_ACCESS | IP:10.0.0.20 | port:65514 | service:ntfs
2026-03-10 18:45:00 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGOUT | IP:10.0.0.20 | port:65514 | service:winlogon
2026-03-10 19:00:00 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGIN_SUCCESS | IP:10.0.0.5 | port:64110 | service:winlogon
2026-03-10 19:15:00 | INFO | host:PC-KRAL | user:martin.kral | EVENT:FILE_ACCESS | IP:10.0.0.5 | port:64110 | service:ntfs
2026-03-10 19:30:00 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGOUT | IP:10.0.0.5 | port:64110 | service:winlogon
2026-03-10 19:45:00 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGIN_SUCCESS | IP:10.0.0.18 | port:65112 | service:winlogon
2026-03-10 20:00:00 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:FILE_ACCESS | IP:10.0.0.18 | port:65112 | service:ntfs
2026-03-10 20:15:00 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGOUT | IP:10.0.0.18 | port:65112 | service:winlogon
2026-03-10 20:30:00 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGIN_SUCCESS | IP:10.0.0.15 | port:65514 | service:winlogon
2026-03-10 20:45:00 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:FILE_ACCESS | IP:10.0.0.15 | port:65514 | service:ntfs
2026-03-10 21:00:00 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGOUT | IP:10.0.0.15 | port:65514 | service:winlogon
2026-03-10 21:15:00 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGIN_SUCCESS | IP:192.168.1.10 | port:65110 | service:winlogon
2026-03-10 21:30:00 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:FILE_ACCESS | IP:192.168.1.10 | port:65110 | service:ntfs
2026-03-10 21:45:00 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGOUT | IP:192.168.1.10 | port:65110 | service:winlogon
2026-03-10 22:00:15 | WARNING | host:SERVER01 | user:root | EVENT:LOGIN_FAIL | IP:91.108.4.22 | port:56100 | service:sshd
2026-03-10 22:00:16 | WARNING | host:SERVER01 | user:root | EVENT:LOGIN_FAIL | IP:91.108.4.22 | port:56102 | service:sshd
2026-03-10 22:00:18 | WARNING | host:SERVER01 | user:root | EVENT:LOGIN_FAIL | IP:91.108.4.22 | port:56105 | service:sshd
2026-03-10 22:00:19 | WARNING | host:SERVER01 | user:root | EVENT:LOGIN_FAIL | IP:91.108.4.22 | port:56108 | service:sshd
2026-03-10 22:00:21 | WARNING | host:SERVER01 | user:root | EVENT:LOGIN_FAIL | IP:91.108.4.22 | port:56110 | service:sshd
2026-03-10 22:00:23 | ERROR | host:SERVER01 | user:root | EVENT:ACCOUNT_LOCKED | IP:91.108.4.22 | port:56112 | service:sshd
2026-03-10 22:30:00 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGIN_SUCCESS | IP:10.0.0.8 | port:65510 | service:winlogon
2026-03-10 22:45:00 | INFO | host:PC-MALA | user:lucie.mala | EVENT:FILE_ACCESS | IP:10.0.0.8 | port:65510 | service:ntfs
2026-03-10 23:00:00 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGOUT | IP:10.0.0.8 | port:65510 | service:winlogon
2026-03-10 23:15:00 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGIN_SUCCESS | IP:192.168.1.12 | port:64112 | service:winlogon
2026-03-10 23:30:00 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:FILE_ACCESS | IP:192.168.1.12 | port:64112 | service:ntfs
2026-03-10 23:45:00 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGOUT | IP:192.168.1.12 | port:64112 | service:winlogon
2026-03-11 00:15:22 | INFO | host:SERVER01 | user:admin | EVENT:LOGIN_SUCCESS | IP:192.168.1.1 | port:60110 | service:sshd
2026-03-11 00:30:14 | INFO | host:SERVER01 | user:admin | EVENT:FILE_ACCESS | IP:192.168.1.1 | port:60110 | service:sshd
2026-03-11 00:45:23 | INFO | host:SERVER01 | user:admin | EVENT:LOGOUT | IP:192.168.1.1 | port:60110 | service:sshd
2026-03-11 01:20:44 | ERROR | host:SEC_GATEWAY | user:system | EVENT:FW_RULE_ERR | IP:192.168.1.254 | port:0 | service:firewall
2026-03-11 01:20:46 | ERROR | host:SEC_GATEWAY | user:system | EVENT:FW_RULE_ERR | IP:192.168.1.254 | port:0 | service:firewall
2026-03-11 01:20:48 | ERROR | host:SEC_GATEWAY | user:system | EVENT:FW_RULE_ERR | IP:192.168.1.254 | port:0 | service:firewall
2026-03-11 02:45:14 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGIN_SUCCESS | IP:10.0.0.12 | port:64112 | service:winlogon
2026-03-11 03:05:47 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:FILE_ACCESS | IP:10.0.0.12 | port:64112 | service:ntfs
2026-03-11 04:36:47 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGOUT | IP:10.0.0.12 | port:64112 | service:winlogon
2026-03-11 05:40:15 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGIN_SUCCESS | IP:192.168.1.5 | port:65110 | service:winlogon
2026-03-11 06:15:37 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:FILE_ACCESS | IP:192.168.1.5 | port:65110 | service:ntfs
2026-03-11 06:44:22 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGOUT | IP:192.168.1.5 | port:65110 | service:winlogon
2026-03-11 07:06:39 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGIN_SUCCESS | IP:10.0.0.20 | port:65512 | service:winlogon
2026-03-11 07:31:47 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:FILE_ACCESS | IP:10.0.0.20 | port:65512 | service:ntfs
2026-03-11 07:36:07 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGOUT | IP:10.0.0.20 | port:65512 | service:winlogon
2026-03-11 08:00:45 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGIN_SUCCESS | IP:10.0.0.5 | port:64110 | service:winlogon
2026-03-11 08:22:38 | INFO | host:PC-KRAL | user:martin.kral | EVENT:FILE_ACCESS | IP:10.0.0.5 | port:64110 | service:ntfs
2026-03-11 08:29:41 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGOUT | IP:10.0.0.5 | port:64110 | service:winlogon
2026-03-11 08:57:16 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGIN_SUCCESS | IP:10.0.0.18 | port:65112 | service:winlogon
2026-03-11 09:14:45 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:FILE_ACCESS | IP:10.0.0.18 | port:65112 | service:ntfs
2026-03-11 09:26:11 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGOUT | IP:10.0.0.18 | port:65112 | service:winlogon
2026-03-11 09:28:15 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGIN_SUCCESS | IP:10.0.0.15 | port:65514 | service:winlogon
2026-03-11 09:38:44 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:FILE_ACCESS | IP:10.0.0.15 | port:65514 | service:ntfs
2026-03-11 10:19:15 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGOUT | IP:10.0.0.15 | port:65514 | service:winlogon
2026-03-11 10:29:17 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGIN_SUCCESS | IP:192.168.1.10 | port:65110 | service:winlogon
2026-03-11 10:31:27 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:FILE_ACCESS | IP:192.168.1.10 | port:65110 | service:ntfs
2026-03-11 10:52:17 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGOUT | IP:192.168.1.10 | port:65110 | service:winlogon
2026-03-11 11:05:32 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGIN_SUCCESS | IP:10.0.0.8 | port:65510 | service:winlogon
2026-03-11 11:10:14 | INFO | host:PC-MALA | user:lucie.mala | EVENT:FILE_ACCESS | IP:10.0.0.8 | port:65510 | service:ntfs
2026-03-11 11:15:40 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGOUT | IP:10.0.0.8 | port:65510 | service:winlogon
2026-03-11 11:22:11 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGIN_SUCCESS | IP:192.168.1.12 | port:64112 | service:winlogon
2026-03-11 11:30:45 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:FILE_ACCESS | IP:192.168.1.12 | port:64112 | service:ntfs
2026-03-11 11:35:19 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGOUT | IP:192.168.1.12 | port:64112 | service:winlogon
2026-03-11 11:40:22 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:213.87.12.45 | port:21 | service:security
2026-03-11 11:40:23 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:213.87.12.45 | port:22 | service:security
2026-03-11 11:40:24 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:213.87.12.45 | port:23 | service:security
2026-03-11 11:40:25 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:213.87.12.45 | port:80 | service:security
2026-03-11 11:40:26 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:213.87.12.45 | port:443 | service:security
2026-03-11 11:45:14 | WARNING | host:SERVER01 | user:root | EVENT:LOGIN_FAIL | IP:198.51.100.77 | port:57100 | service:sshd
2026-03-11 11:45:16 | WARNING | host:SERVER01 | user:root | EVENT:LOGIN_FAIL | IP:198.51.100.77 | port:57102 | service:sshd
2026-03-11 11:45:18 | WARNING | host:SERVER01 | user:root | EVENT:LOGIN_FAIL | IP:198.51.100.77 | port:57105 | service:sshd
2026-03-11 11:45:20 | WARNING | host:SERVER01 | user:root | EVENT:LOGIN_FAIL | IP:198.51.100.77 | port:57108 | service:sshd
2026-03-11 11:45:22 | WARNING | host:SERVER01 | user:root | EVENT:LOGIN_FAIL | IP:198.51.100.77 | port:57110 | service:sshd
2026-03-11 11:45:24 | ERROR | host:SERVER01 | user:root | EVENT:ACCOUNT_LOCKED | IP:198.51.100.77 | port:57112 | service:sshd
2026-03-11 12:00:15 | INFO | host:SERVER01 | user:admin | EVENT:LOGIN_SUCCESS | IP:192.168.1.1 | port:61110 | service:sshd
2026-03-11 12:10:45 | INFO | host:SERVER01 | user:admin | EVENT:FILE_ACCESS | IP:192.168.1.1 | port:61110 | service:sshd
